Name,Coating,Material,Thickness,State,Weight,Art,Fgrp,Pos,VariantRule,CADPart.Id,CADPart.CarryOver,CADPart.KdpMatch
PartBody,,Borealis MD206U 8229,,0,202.322,700,8916,10,V536310VSOPCHPLV,id340527_9,False,OK
PartBody,,Borealis MD206U 8229,,0,202.322,700,8916,10,V536310VSOPCHPLV,id340527_10,False,OK
PartBody,,Borealis MD206U 8229,,0,202.322,700,8916,10,V536310VSOPCHPLV,id340527_11,False,OK
PartBody,,Borealis MD206U 8229,,0,202.322,700,8916,10,V536310VSOPCHPLV,id340527,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_1,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_2,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_3,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_4,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_5,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_6,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_7,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_8,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_9,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_10,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536_11,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340536,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_1,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_2,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_3,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_4,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_5,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_6,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_7,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_8,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_9,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_10,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545_11,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340545,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_1,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_2,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_3,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_4,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_5,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_6,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_7,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_8,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_9,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_10,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550_11,False,OK
PartBody,,PA66 GF30,,0,4.24473205951779,700,8916,10,V536310VSOPCHPLV,id340550,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_1,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_2,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_3,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_4,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_5,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_6,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_7,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_8,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_9,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_10,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555_11,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340555,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_1,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_2,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_3,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_4,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_5,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_6,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_7,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_8,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_9,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_10,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560_11,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340560,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_1,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_2,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_3,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_4,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_5,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_6,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_7,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_8,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_9,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_10,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574_11,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340574,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_1,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_2,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_3,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_4,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_5,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_6,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_7,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_8,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_9,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_10,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579_11,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340579,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_1,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_2,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_3,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_4,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_5,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_6,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_7,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_8,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_9,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_10,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584_11,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340584,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_1,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_2,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_3,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_4,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_5,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_6,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_7,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_8,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_9,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_10,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589_11,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340589,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_1,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_2,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_3,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_4,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_5,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_6,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_7,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_8,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_9,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_10,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594_11,False,OK
PartBody,,Steel,,0,4.33867757433116,700,8916,10,V536310VSOPCHPLV,id340594,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_1,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_2,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_3,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_4,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_5,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_6,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_7,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_8,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_9,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_10,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599_11,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340599,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_1,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_2,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_3,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_4,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_5,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_6,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_7,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_8,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_9,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_10,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608_11,False,OK
PartBody,,Screw property class 8.8,,0,4.71330233119721,700,8916,10,V536310VSOPCHPLV,id340608,False,OK
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_1,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_2,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_3,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_4,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_5,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_6,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_7,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_8,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_9,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_10,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613_11,False,Wrong Revision
PartBody,,Borealis MD206U 8229,,0,4.57791,700,8916,10,V536310VSOPCHPLV,id340613,False,Wrong Revision
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_1,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_2,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_3,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_4,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_5,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_6,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_7,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_8,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_9,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_10,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622_11,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340622,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_1,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_2,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_3,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_4,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_5,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_6,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_7,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_8,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_9,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_10,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631_11,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340631,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_1,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_2,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_3,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_4,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_5,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_6,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_7,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_8,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_9,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_10,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636_11,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340636,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_1,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_2,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_3,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_4,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_5,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_6,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_7,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_8,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_9,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_10,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641_11,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340641,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_1,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_2,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_3,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_4,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_5,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_6,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_7,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_8,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_9,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_10,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646_11,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340646,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_1,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_2,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_3,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_4,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_5,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_6,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_7,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_8,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_9,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_10,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651_11,False,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,1.98886918180139,700,8916,10,V536310VSOPCHPLV,id340651,False,OK
V536-LENS-clear,,PMMA preliminary,,0,57.1044,700,8916,10,V536310VSOPCHPLV,id340656_1,False,Wrong Revision
V536-LENS-black,,PMMA preliminary,,0,43.8152,700,8916,10,V536310VSOPCHPLV,id340656_1,False,Wrong Revision
V536-HOUSING,,PC-ABS preliminary,,0,84.364,700,8916,10,V536310VSOPCHPLV,id340656_1,False,Wrong Revision
